offer_id,token,position,pos_tag,token_count,label
827,a,6,sp000,17437,
827,Monterrey,8,np00000,17438,
827,y,16,cc,17439,
827,viceversa,20,nc0s000,17440,
827,–,30,fg,17441,
827,$,32,zm,17442,
827,"1,056",33,dn0000,17443,
827,!,38,fat,17444,
827,Opción,40,np00000,17445,
827,de,47,sp000,17446,
827,hotel,50,nc0s000,17447,
827,4,56,dn0000,17448,
827,estrellas,58,nc0p000,17449,
827,",",34,fc,17450,
827,4,56,z0,17451,
827,días,71,nc0p000,17452,
827,y,16,cc,17453,
827,3,78,rg,17454,
827,noches,80,nc0p000,17455,
827,por,87,sp000,17456,
827,$,32,zm,17457,
827,"1,098",92,dn0000,17458,
827,por,87,sp000,17459,
827,persona,102,nc0s000,17460,
827,(,110,nc0s000,17461,
827,hab,111,vaip000,17462,
827,doble,115,aq0000,17463,
827,),120,nc0s000,17464,
828,¡,0,faa,17465,
828,CDMX,1,np00000,17466,
828,a,6,sp000,17467,
828,Curazao,8,np00000,17468,
828,$,16,zm,17469,
828,"6,696",17,dn0000,17470,
828,!,22,fat,17471,
829,¡,0,faa,17472,
829,CDMX,1,np00000,17473,
829,a,6,sp000,17474,
829,Cartagena,8,np00000,17475,
829,+,18,cc,17476,
829,Bogotá,20,np00000,17477,
829,$,27,zm,17478,
829,"4,405",28,dn0000,17479,
829,!,33,fat,17480,
830,¡,0,faa,17481,
830,Tijuana,1,np00000,17482,
830,a,5,sp000,17483,
830,Beijing,11,np00000,17484,
830,$,19,zm,17485,
830,"8,638",20,dn0000,17486,
830,!,25,fat,17487,
830,¡,27,faa,17488,
830,Directos,28,aq0000,17489,
830,!,25,fat,17490,
831,¡,0,faa,17491,
831,Los,1,da0000,17492,
831,Cabos,5,np00000,17493,
831,a,6,sp000,17494,
831,Hong,13,np00000,17495,
831,Kong,18,np00000,17496,
831,$,23,zm,17497,
831,"7,836",24,dn0000,17498,
831,!,29,fat,17499,
832,¡,0,faa,17500,
832,CDMX,1,np00000,17501,
832,y,6,cc,17502,
832,GDL,8,np00000,17503,
832,a,12,sp000,17504,
832,Los,14,da0000,17505,
832,Ángeles,18,np00000,17506,
832,–,26,fg,17507,
832,$,28,zm,17508,
832,"2,875",29,dn0000,17509,
832,!,34,fat,17510,
833,¡,0,faa,17511,
833,CDMX,1,np00000,17512,
833,a,6,sp000,17513,
833,NYC,8,np00000,17514,
833,–,12,fg,17515,
833,$,14,zm,17516,
833,"3,983",15,dn0000,17517,
833,!,20,fat,17518,
833,Opción,22,np00000,17519,
833,de,29,sp000,17520,
833,hotel,32,nc0s000,17521,
833,3,15,dn0000,17522,
833,estrellas,40,nc0p000,17523,
833,",",16,fc,17524,
833,4,51,z0,17525,
833,días,53,nc0p000,17526,
833,y,58,cc,17527,
833,3,15,rg,17528,
833,noches,62,nc0p000,17529,
833,por,69,sp000,17530,
833,$,14,zm,17531,
833,"3,021",74,dn0000,17532,
833,por,69,sp000,17533,
833,persona,84,nc0s000,17534,
833,(,92,nc0s000,17535,
833,hab,93,vaip000,17536,
833,doble,97,aq0000,17537,
833,),102,nc0s000,17538,
834,¡,0,faa,17539,
834,CDMX,1,np00000,17540,
834,a,6,sp000,17541,
834,Montreal,8,np00000,17542,
834,–,17,fg,17543,
834,$,19,zm,17544,
834,"5,715",20,dn0000,17545,
834,!,25,fat,17546,
834,Opción,27,np00000,17547,
834,de,34,sp000,17548,
834,hotel,37,nc0s000,17549,
834,3,43,dn0000,17550,
834,estrellas,45,nc0p000,17551,
834,",",21,fc,17552,
834,4,56,z0,17553,
834,días,58,nc0p000,17554,
834,y,63,cc,17555,
834,3,43,rg,17556,
834,noches,67,nc0p000,17557,
834,por,74,sp000,17558,
834,$,19,zm,17559,
834,"1,650",79,dn0000,17560,
834,por,74,sp000,17561,
834,persona,89,nc0s000,17562,
834,(,97,nc0s000,17563,
834,hab,98,vaip000,17564,
834,doble,102,aq0000,17565,
834,),107,nc0s000,17566,
835,¡,0,faa,17567,
835,CDMX,1,np00000,17568,
835,a,6,sp000,17569,
835,Bangkok,8,np00000,17570,
835,–,16,fg,17571,
835,$,18,zm,17572,
835,"13,294",19,z0,17573,
835,!,25,fat,17574,
835,Opción,27,np00000,17575,
835,de,34,sp000,17576,
835,hotel,37,nc0s000,17577,
835,4,24,dn0000,17578,
835,estrellas,45,nc0p000,17579,
835,",",21,fc,17580,
835,8,56,dn0000,17581,
835,días,58,nc0p000,17582,
835,y,63,cc,17583,
835,7,65,z0,17584,
835,noches,67,nc0p000,17585,
835,por,74,sp000,17586,
835,$,18,zm,17587,
835,"2,593",79,dn0000,17588,
835,por,74,sp000,17589,
835,persona,89,nc0s000,17590,
835,(,97,nc0s000,17591,
835,hab,98,vaip000,17592,
835,doble,102,aq0000,17593,
835,),107,nc0s000,17594,
836,¡,0,faa,17595,
836,Todo,1,di0000,17596,
836,México,6,np00000,17597,
836,a,13,sp000,17598,
836,Venecia,15,np00000,17599,
836,",",22,fc,17600,
836,Italia,24,np00000,17601,
836,–,31,fg,17602,
836,$,33,zm,17603,
836,"12,309",34,z0,17604,
836,!,40,fat,17605,
837,¡,0,faa,17606,
837,Todo,1,di0000,17607,
837,México,6,np00000,17608,
837,a,13,sp000,17609,
837,Seúl,15,np00000,17610,
837,",",19,fc,17611,
837,Corea,21,np00000,17612,
837,–,27,fg,17613,
837,$,29,zm,17614,
837,"16,387",30,dn0000,17615,
837,!,36,fat,17616,
837,Opción,38,np00000,17617,
837,de,45,sp000,17618,
837,hotel,48,nc0s000,17619,
837,2,54,dn0000,17620,
837,personas,56,nc0p000,17621,
837,",",19,fc,17622,
837,9,66,z0,17623,
837,días,68,nc0p000,17624,
837,y,73,cc,17625,
837,8,34,w,17626,
837,noches,77,nc0p000,17627,
837,por,84,sp000,17628,
837,$,29,zm,17629,
837,"5,816",89,dn0000,17630,
837,pesos,95,zm,17631,
838,¡,0,faa,17632,
838,Todo,1,di0000,17633,
838,México,6,np00000,17634,
838,a,13,sp000,17635,
838,Milán,15,np00000,17636,
838,",",20,fc,17637,
838,Italia,22,np00000,17638,
838,–,29,fg,17639,
838,$,31,zm,17640,
838,"12,321",32,dn0000,17641,
838,!,38,fat,17642,
839,¡,0,faa,17643,
839,CDMX,1,np00000,17644,
839,a,6,sp000,17645,
839,Costa,8,np00000,17646,
839,Rica,14,np00000,17647,
839,$,19,zm,17648,
839,"2,687",20,dn0000,17649,
839,!,25,fat,17650,
840,¡,0,faa,17651,
840,Todo,1,di0000,17652,
840,México,6,np00000,17653,
840,a,13,sp000,17654,
840,Roma,15,np00000,17655,
840,–,20,fg,17656,
840,$,22,zm,17657,
840,"11,920",23,dn0000,17658,
840,!,29,fat,17659,
840,Opción,31,np00000,17660,
840,de,38,sp000,17661,
840,hotel,41,nc0s000,17662,
840,4,47,dn0000,17663,
840,estrellas,49,nc0p000,17664,
840,",",25,fc,17665,
840,2,27,dn0000,17666,
840,personas,62,nc0p000,17667,
840,",",25,fc,17668,
840,7,72,dn0000,17669,
840,días,74,nc0p000,17670,
840,y,79,cc,17671,
840,6,81,z0,17672,
840,noches,83,nc0p000,17673,
840,por,90,sp000,17674,
840,$,22,zm,17675,
840,"5,777",95,dn0000,17676,
841,¡,0,faa,17677,
841,Todo,1,di0000,17678,
841,México,6,np00000,17679,
841,a,13,sp000,17680,
841,París,15,np00000,17681,
841,–,21,fg,17682,
841,$,23,zm,17683,
841,"12,430",24,z0,17684,
841,!,30,fat,17685,
841,Opción,32,np00000,17686,
841,de,39,sp000,17687,
841,hotel,42,nc0s000,17688,
841,3,28,dn0000,17689,
841,estrellas,50,nc0p000,17690,
841,",",26,fc,17691,
841,2,25,dn0000,17692,
841,personas,63,nc0p000,17693,
841,",",26,fc,17694,
841,7,73,dn0000,17695,
841,días,75,nc0p000,17696,
841,y,80,cc,17697,
841,6,82,z0,17698,
841,noches,84,nc0p000,17699,
841,por,91,sp000,17700,
841,$,23,zm,17701,
841,"7,785",96,dn0000,17702,
841,pesos,102,zm,17703,
842,¡,0,faa,17704,
842,Todo,1,di0000,17705,
842,México,6,np00000,17706,
842,a,13,sp000,17707,
842,Múnich,15,np00000,17708,
842,$,22,zm,17709,
842,"12,777",23,dn0000,17710,
842,!,29,fat,17711,
842,¡,31,faa,17712,
842,Sin,32,sp000,17713,
842,escala,36,nc0s000,17714,
842,en,43,sp000,17715,
842,EE.UU,46,np00000,17716,
842,.,48,fp,17717,
842,!,29,fat,17718,
843,¡,0,faa,17719,
843,Todo,1,di0000,17720,
843,México,6,np00000,17721,
843,a,13,sp000,17722,
843,Berlín,15,np00000,17723,
843,–,22,fg,17724,
843,$,24,zm,17725,
843,"12,430",25,z0,17726,
843,!,31,fat,17727,
843,Opción,33,np00000,17728,
843,de,40,sp000,17729,
843,hotel,43,nc0s000,17730,
843,3,29,dn0000,17731,
843,estrellas,51,nc0p000,17732,
843,",",27,fc,17733,
843,2,26,dn0000,17734,
843,personas,64,nc0p000,17735,
843,",",27,fc,17736,
843,7,74,dn0000,17737,
843,días,76,nc0p000,17738,
843,y,81,cc,17739,
843,6,83,z0,17740,
843,noches,85,nc0p000,17741,
843,por,92,sp000,17742,
843,$,24,zm,17743,
843,"6,580",97,dn0000,17744,
844,¡,0,faa,17745,
844,CDMX,1,np00000,17746,
844,a,6,sp000,17747,
844,Ibiza,8,np00000,17748,
844,$,14,zm,17749,
844,"13,201",15,z0,17750,
844,!,21,fat,17751,
844,¡,23,faa,17752,
844,Verano,24,aq0000,17753,
844,!,21,fat,17754,
845,¡,0,faa,17755,
845,CUN,1,np00000,17756,
845,a,5,sp000,17757,
845,Amsterdam,7,np00000,17758,
845,en,17,sp000,17759,
845,$,20,nc0p000,17760,
845,"8,491",21,dn0000,17761,
845,!,26,fat,17762,
846,¡,0,faa,17763,
846,CDMX,1,np00000,17764,
846,a,6,sp000,17765,
846,Vancouver,8,np00000,17766,
846,",",17,fc,17767,
846,Canadá,19,np00000,17768,
846,–,26,fg,17769,
846,$,28,zm,17770,
846,"4,662",29,dn0000,17771,
846,!,34,fat,17772,
847,¡,0,faa,17773,
847,CDMX,1,np00000,17774,
847,a,6,sp000,17775,
847,Santiago,8,np00000,17776,
847,",",16,fc,17777,
847,Chile,18,np00000,17778,
847,–,24,fg,17779,
847,$,26,zm,17780,
847,"9,431",27,dn0000,17781,
847,!,32,fat,17782,
847,Por,34,sp000,17783,
847,$,26,zm,17784,
847,"5,673",39,dn0000,17785,
847,pesos,45,zm,17786,
847,más,51,rg,17787,
847,",",16,fc,17788,
847,hotel,56,nc0s000,17789,
847,3,30,dn0000,17790,
847,estrellas,64,nc0p000,17791,
847,",",16,fc,17792,
847,2,75,dn0000,17793,
847,personas,77,nc0p000,17794,
847,8,86,dn0000,17795,
847,días,88,nc0p000,17796,
847,y,93,cc,17797,
847,7,42,w,17798,
847,noches,97,nc0p000,17799,
847,con,104,sp000,17800,
847,desayunos,108,nc0p000,17801,
848,¡,0,faa,17802,
848,CDMX,1,np00000,17803,
848,a,6,sp000,17804,
848,Madrid,8,np00000,17805,
848,+,15,cc,17806,
848,París,17,np00000,17807,
848,+,15,fz,17808,
848,Roma,25,np00000,17809,
848,en,30,sp000,17810,
848,$,33,nc0p000,17811,
848,"14,699",34,z0,17812,
848,!,40,fat,17813,
849,¡,0,faa,17814,
849,CDMX,1,np00000,17815,
849,a,6,sp000,17816,
849,Argentina,8,np00000,17817,
849,–,18,fg,17818,
849,$,20,zm,17819,
849,"7,986",21,dn0000,17820,
849,!,26,fat,17821,
850,¡,0,faa,17822,
850,Todo,1,di0000,17823,
850,México,6,np00000,17824,
850,a,13,sp000,17825,
850,San,15,np00000,17826,
850,José,19,np00000,17827,
850,",",23,fc,17828,
850,Costa,25,np00000,17829,
850,Rica,31,np00000,17830,
850,–,36,fg,17831,
850,$,38,zm,17832,
850,"2,591",39,dn0000,17833,
850,!,44,fat,17834,
850,(,46,z0,17835,
850,Y,47,cc,17836,
850,opción,49,nc0s000,17837,
850,de,56,sp000,17838,
850,hotel,59,nc0s000,17839,
850,3,65,dn0000,17840,
850,estrellas,67,nc0p000,17841,
850,",",23,fc,17842,
850,2,39,dn0000,17843,
850,personas,80,nc0p000,17844,
850,",",23,fc,17845,
850,4,90,z0,17846,
850,días,92,nc0p000,17847,
850,y,97,cc,17848,
850,3,65,rg,17849,
850,noches,101,nc0p000,17850,
850,por,108,sp000,17851,
850,$,38,zm,17852,
850,"2,652",113,dn0000,17853,
850,con,119,sp000,17854,
850,desayunos,123,nc0p000,17855,
850,),132,nc0s000,17856,
851,¡,0,faa,17857,
851,CDMX,1,np00000,17858,
851,a,6,sp000,17859,
851,Medellín,8,np00000,17860,
851,–,17,fg,17861,
851,$,19,zm,17862,
851,"2,992",20,dn0000,17863,
851,!,25,fat,17864,
851,Opción,27,np00000,17865,
851,de,10,sp000,17866,
851,hotel,37,nc0s000,17867,
851,3,43,dn0000,17868,
851,estrellas,45,nc0p000,17869,
851,",",21,fc,17870,
851,2,20,dn0000,17871,
851,personas,58,nc0p000,17872,
851,",",21,fc,17873,
851,4,68,z0,17874,
851,días,70,nc0p000,17875,
851,",",21,fc,17876,
851,3,43,rg,17877,
851,noches,78,nc0p000,17878,
851,por,85,sp000,17879,
851,$,19,zm,17880,
851,"1,993",90,dn0000,17881,
851,pesos,96,zm,17882,
852,¡,0,faa,17883,
852,CDMX,1,np00000,17884,
852,a,6,sp000,17885,
852,Lima,8,np00000,17886,
852,",",12,fc,17887,
852,Perú,14,np00000,17888,
852,–,19,fg,17889,
852,$,21,zm,17890,
852,"4,573",22,z0,17891,
852,!,27,fat,17892,
852,Opción,29,np00000,17893,
852,de,36,sp000,17894,
852,hotel,39,nc0s000,17895,
852,3,26,dn0000,17896,
852,estrellas,47,nc0p000,17897,
852,",",12,fc,17898,
852,6,58,dn0000,17899,
852,días,60,nc0p000,17900,
852,y,65,cc,17901,
852,5,24,dn0000,17902,
852,noches,69,nc0p000,17903,
852,por,76,sp000,17904,
852,$,21,zm,17905,
852,"5,244",81,dn0000,17906,
852,con,87,sp000,17907,
852,desayunos,91,nc0p000,17908,
853,¡,0,faa,17909,
853,CDMX,1,np00000,17910,
853,a,6,sp000,17911,
853,Lima,8,np00000,17912,
853,+,13,cc,17913,
853,Cuzco,15,np00000,17914,
853,$,21,zm,17915,
853,"6,265",22,dn0000,17916,
853,!,27,fat,17917,
854,¡,0,faa,17918,
854,CDMX,1,np00000,17919,
854,a,6,sp000,17920,
854,Cali,8,np00000,17921,
854,",",12,fc,17922,
854,Colombia,14,np00000,17923,
854,–,23,fg,17924,
854,$,25,zm,17925,
854,"2,876",26,dn0000,17926,
854,!,31,fat,17927,
854,Opción,33,np00000,17928,
854,de,40,sp000,17929,
854,hotel,43,nc0s000,17930,
854,3,49,dn0000,17931,
854,estrellas,51,nc0p000,17932,
854,",",12,fc,17933,
854,2,26,dn0000,17934,
854,personas,64,nc0p000,17935,
854,",",12,fc,17936,
854,4,74,z0,17937,
854,días,76,nc0p000,17938,
854,y,81,cc,17939,
854,3,49,rg,17940,
854,noches,85,nc0p000,17941,
854,por,92,sp000,17942,
854,$,25,zm,17943,
854,"1,913",97,dn0000,17944,
854,con,103,sp000,17945,
854,desayuno,107,nc0s000,17946,
855,¡,0,faa,17947,
855,CDMX,1,np00000,17948,
855,a,6,sp000,17949,
855,Bogotá,8,np00000,17950,
855,–,15,fg,17951,
855,$,17,zm,17952,
855,"3,265",18,dn0000,17953,
855,!,23,fat,17954,
855,(,25,nc0s000,17955,
855,Opción,26,np00000,17956,
855,de,33,sp000,17957,
855,hotel,36,nc0s000,17958,
855,3,18,dn0000,17959,
855,estrellas,44,nc0p000,17960,
855,",",19,fc,17961,
855,2,20,dn0000,17962,
855,personas,57,nc0p000,17963,
855,",",19,fc,17964,
855,3,18,rg,17965,
855,noches,69,nc0p000,17966,
855,y,76,cc,17967,
855,desayunos,78,nc0p000,17968,
855,por,88,sp000,17969,
855,$,17,zm,17970,
855,"1,298",93,dn0000,17971,
855,),98,nc0s000,17972,
856,¡,0,faa,17973,
856,CDMX,1,np00000,17974,
856,a,6,sp000,17975,
856,Bogotá,8,np00000,17976,
856,+,15,rg,17977,
856,Cartagena,17,np00000,17978,
856,$,27,zm,17979,
856,"4,428",28,dn0000,17980,
856,!,33,fat,17981,
857,¡,0,faa,17982,
857,TIJ,1,vmm0000,17983,
857,a,5,sp000,17984,
857,Beijing,7,np00000,17985,
857,+,15,cc,17986,
857,Bangkok,17,np00000,17987,
857,–,25,fg,17988,
857,$,27,zm,17989,
857,"13,713",28,z0,17990,
857,!,34,fat,17991,
857,Opción,36,np00000,17992,
857,de,43,sp000,17993,
857,hoteles,46,nc0p000,17994,
857,2,54,z0,17995,
857,personas,56,nc0p000,17996,
857,",",30,fc,17997,
857,16,66,dn0000,17998,
857,días,69,nc0p000,17999,
857,y,74,cc,18000,
857,14,76,dn0000,18001,
857,noches,79,nc0p000,18002,
857,por,86,sp000,18003,
857,$,27,zm,18004,
857,"8,419",91,dn0000,18005,
857,pesos,97,zm,18006,
857,(,103,nc0s000,18007,
857,¡,104,faa,18008,
857,$,27,zm,18009,
857,"4,209",106,z0,18010,
857,por,86,sp000,18011,
857,persona,56,nc0s000,18012,
857,!,34,fat,18013,
857,),124,nc0s000,18014,
858,¡,0,faa,18015,
858,Mérida,1,np00000,18016,
858,a,6,sp000,18017,
858,Hawaii,10,np00000,18018,
858,–,17,fg,18019,
858,$,19,zm,18020,
858,"7,833",20,dn0000,18021,
858,!,25,fat,18022,
859,¡,0,faa,18023,
859,León,1,np00000,18024,
859,",",5,fc,18025,
859,PUE,7,np00000,18026,
859,y,11,cc,18027,
859,CDMX,13,np00000,18028,
859,a,18,sp000,18029,
859,Cancún,20,np00000,18030,
859,–,27,fg,18031,
859,$,29,zm,18032,
859,716,30,z0,18033,
859,!,33,fat,18034,
859,Opción,35,np00000,18035,
859,de,42,sp000,18036,
859,hotel,45,nc0s000,18037,
859,3,51,dn0000,18038,
859,estrellas,53,nc0p000,18039,
859,en,63,sp000,18040,
859,Playa,66,np00000,18041,
859,del,72,sp000,18042,
859,Carmen,76,np00000,18043,
859,",",5,fc,18044,
859,2,84,z0,18045,
859,personas,86,nc0p000,18046,
859,",",5,fc,18047,
859,4,96,z0,18048,
859,días,98,nc0p000,18049,
859,y,11,cc,18050,
859,3,51,rg,18051,
859,noches,107,nc0p000,18052,
859,por,114,sp000,18053,
859,$,29,zm,18054,
859,"2,256",119,dn0000,18055,
859,con,125,sp000,18056,
859,desayunos,129,nc0p000,18057,
860,¡,0,faa,18058,
860,CDMX,1,np00000,18059,
860,a,6,sp000,18060,
860,La,8,da0000,18061,
860,Habana,11,np00000,18062,
860,–,18,fg,18063,
860,$,20,zm,18064,
860,"2,273",21,dn0000,18065,
860,!,26,fat,18066,
860,Opción,28,np00000,18067,
860,de,35,sp000,18068,
860,hotel,38,nc0s000,18069,
860,3,25,dn0000,18070,
860,estrellas,46,nc0p000,18071,
860,",",22,fc,18072,
860,2,21,dn0000,18073,
860,personas,59,nc0p000,18074,
860,",",22,fc,18075,
860,4,69,z0,18076,
860,días,71,nc0p000,18077,
860,y,76,cc,18078,
860,3,25,rg,18079,
860,noches,80,nc0p000,18080,
860,por,87,sp000,18081,
860,$,20,zm,18082,
860,"2,287",92,dn0000,18083,
860,pesos,98,zm,18084,
860,con,104,sp000,18085,
860,desayunos,108,nc0p000,18086,
861,¡,0,faa,18087,
861,CDMX,1,np00000,18088,
861,a,6,sp000,18089,
861,Artico,8,np00000,18090,
861,$,15,zm,18091,
861,"7,776",16,dn0000,18092,
861,!,21,fat,18093,
861,¡,23,faa,18094,
861,Temporada,24,nc0s000,18095,
861,de,34,sp000,18096,
861,Auroras,37,nc0p000,18097,
861,!,21,fat,18098,
862,¡,0,faa,18099,
862,Todo,1,di0000,18100,
862,México,6,np00000,18101,
862,a,13,sp000,18102,
862,San,15,np00000,18103,
862,José,19,np00000,18104,
862,",",23,fc,18105,
862,Costa,25,np00000,18106,
862,Rica,31,np00000,18107,
862,–,36,fg,18108,
862,$,38,zm,18109,
862,"3,171",39,dn0000,18110,
862,!,44,fat,18111,
862,(,46,z0,18112,
862,Y,47,cc,18113,
862,opción,49,nc0s000,18114,
862,de,56,sp000,18115,
862,hotel,59,nc0s000,18116,
862,3,39,dn0000,18117,
862,estrellas,67,nc0p000,18118,
862,",",23,fc,18119,
862,2,78,dn0000,18120,
862,personas,80,nc0p000,18121,
862,",",23,fc,18122,
862,4,90,z0,18123,
862,días,92,nc0p000,18124,
862,y,97,cc,18125,
862,3,39,rg,18126,
862,noches,101,nc0p000,18127,
862,por,108,sp000,18128,
862,$,38,zm,18129,
862,"2,643",113,dn0000,18130,
862,con,119,sp000,18131,
862,desayunos,123,nc0p000,18132,
862,),132,nc0s000,18133,
863,¡,0,faa,18134,
863,Todo,1,di0000,18135,
863,México,6,np00000,18136,
863,a,13,sp000,18137,
863,La,15,da0000,18138,
863,Habana,18,np00000,18139,
863,–,25,fg,18140,
863,$,27,zm,18141,
863,"3,017",28,dn0000,18142,
863,!,33,fat,18143,
863,Opción,35,np00000,18144,
863,de,42,sp000,18145,
863,hotel,45,nc0s000,18146,
863,3,28,dn0000,18147,
863,estrellas,53,nc0p000,18148,
863,",",29,fc,18149,
863,2,64,dn0000,18150,
863,personas,66,nc0p000,18151,
863,",",29,fc,18152,
863,4,76,z0,18153,
863,días,78,nc0p000,18154,
863,y,83,cc,18155,
863,3,28,rg,18156,
863,noches,87,nc0p000,18157,
863,por,94,sp000,18158,
863,$,27,zm,18159,
863,"2,455",99,dn0000,18160,
863,pesos,105,zm,18161,
863,con,111,sp000,18162,
863,desayunos,115,nc0p000,18163,
864,¡,0,faa,18164,
864,Todo,1,di0000,18165,
864,México,6,np00000,18166,
864,a,13,sp000,18167,
864,Barcelona,15,np00000,18168,
864,–,25,fg,18169,
864,$,27,zm,18170,
864,"12,252",28,dn0000,18171,
864,!,34,fat,18172,
865,¡,0,faa,18173,
865,TIJ,1,vmm0000,18174,
865,a,5,sp000,18175,
865,Beijing,7,np00000,18176,
865,+,15,cc,18177,
865,Corea,17,np00000,18178,
865,–,23,fg,18179,
865,$,25,zm,18180,
865,"13,661",26,z0,18181,
865,!,32,fat,18182,
865,Opción,34,np00000,18183,
865,de,41,sp000,18184,
865,hotel,44,nc0s000,18185,
865,3,27,dn0000,18186,
865,estrellas,52,nc0p000,18187,
865,",",28,fc,18188,
865,2,63,dn0000,18189,
865,personas,65,nc0p000,18190,
865,",",28,fc,18191,
865,7,75,dn0000,18192,
865,días,77,nc0p000,18193,
865,y,82,cc,18194,
865,6,29,z0,18195,
865,noches,86,nc0p000,18196,
865,por,93,sp000,18197,
865,$,25,zm,18198,
865,"3,564",98,dn0000,18199,
865,!,32,fat,18200,
866,¡,0,faa,18201,
866,CDMX,1,np00000,18202,
866,a,6,sp000,18203,
866,Río,8,np00000,18204,
866,+,12,cc,18205,
866,Buenos,14,aq0000,18206,
866,Aires,21,np00000,18207,
866,$,27,zm,18208,
866,"13,433",28,z0,18209,
866,!,34,fat,18210,
866,(,36,nc0s000,18211,
866,Opción,37,np00000,18212,
866,Hotel,44,np00000,18213,
866,4,31,z0,18214,
866,estrellas,52,nc0p000,18215,
866,",",30,fc,18216,
866,2,63,dn0000,18217,
866,personas,65,nc0p000,18218,
866,",",30,fc,18219,
866,12,75,dn0000,18220,
866,noches,78,nc0p000,18221,
866,por,85,sp000,18222,
866,$,27,zm,18223,
866,"9,207",90,dn0000,18224,
866,pesos,96,zm,18225,
866,),101,nc0s000,18226,
867,¡,0,faa,18227,
867,CDMX,1,np00000,18228,
867,a,6,sp000,18229,
867,Bogotá,8,np00000,18230,
867,$,15,zm,18231,
867,"3,143",16,dn0000,18232,
867,!,21,fat,18233,
867,(,23,z0,18234,
867,Y,24,cc,18235,
867,por,26,sp000,18236,
867,$,15,zm,18237,
867,"2,046",31,dn0000,18238,
867,añade,37,vmip000,18239,
867,hotel,43,nc0s000,18240,
867,para,49,sp000,18241,
867,2,31,dn0000,18242,
867,personas,56,nc0p000,18243,
867,",",17,fc,18244,
867,3,16,rg,18245,
867,noches,68,nc0p000,18246,
867,con,75,sp000,18247,
867,desayunos,79,nc0p000,18248,
867,),88,nc0s000,18249,
868,CDMX,0,np00000,18250,
868,a,5,sp000,18251,
868,Río,7,np00000,18252,
868,de,11,sp000,18253,
868,Janeiro,14,np00000,18254,
868,$,22,zm,18255,
868,"8,536",23,dn0000,18256,
868,(,29,nc0s000,18257,
868,Y,30,cc,18258,
868,opción,32,nc0s000,18259,
868,Hotel,39,np00000,18260,
868,4,45,z0,18261,
868,estrellas,47,nc0p000,18262,
868,para,57,sp000,18263,
868,2,62,z0,18264,
868,personas,64,nc0p000,18265,
868,",",24,fc,18266,
868,7,74,dn0000,18267,
868,noches,76,nc0p000,18268,
868,y,83,cc,18269,
868,desayunos,85,nc0p000,18270,
868,por,95,sp000,18271,
868,$,22,zm,18272,
868,"6,491",100,dn0000,18273,
868,pesos,106,zm,18274,
868,),111,nc0s000,18275,
869,¡,0,faa,18276,
869,Todo,1,di0000,18277,
869,México,6,np00000,18278,
869,a,13,sp000,18279,
869,Madrid,15,np00000,18280,
869,–,22,fg,18281,
869,$,24,zm,18282,
869,"10,382",25,dn0000,18283,
869,!,31,fat,18284,
869,Opción,33,np00000,18285,
869,de,40,sp000,18286,
869,hotel,43,nc0s000,18287,
869,4,49,dn0000,18288,
869,estrellas,51,nc0p000,18289,
869,",",27,fc,18290,
869,2,30,dn0000,18291,
869,personas,64,nc0p000,18292,
869,",",27,fc,18293,
869,7,74,dn0000,18294,
869,días,76,nc0p000,18295,
869,y,81,cc,18296,
869,6,83,z0,18297,
869,noches,85,nc0p000,18298,
869,por,92,sp000,18299,
869,$,24,zm,18300,
869,"6,983",97,dn0000,18301,
869,pesos,103,zm,18302,
870,¡,0,faa,18303,
870,GDL,1,np00000,18304,
870,y,5,cc,18305,
870,MTY,7,np00000,18306,
870,a,11,sp000,18307,
870,Vallarta,13,np00000,18308,
870,–,22,fg,18309,
870,$,24,zm,18310,
870,714,25,dn0000,18311,
870,!,28,fat,18312,
871,¡,0,faa,18313,
871,GDL,1,np00000,18314,
871,y,5,cc,18315,
871,MTY,7,np00000,18316,
871,a,11,sp000,18317,
871,Los,13,da0000,18318,
871,Cabos,17,np00000,18319,
871,–,23,fg,18320,
871,$,25,nc0p000,18321,
871,703,26,z0,18322,
871,!,29,fat,18323,
872,¡,0,faa,18324,
872,CDMX,1,np00000,18325,
872,a,6,sp000,18326,
872,Santa,8,np00000,18327,
872,Marta,14,np00000,18328,
872,",",19,fc,18329,
872,Colombia,21,np00000,18330,
872,–,30,fg,18331,
872,$,32,zm,18332,
872,"4,964",33,dn0000,18333,
872,!,38,fat,18334,
872,Opción,40,np00000,18335,
872,de,47,sp000,18336,
872,hotel,50,nc0s000,18337,
872,3,56,dn0000,18338,
872,estrellas,58,nc0p000,18339,
872,",",19,fc,18340,
872,2,69,dn0000,18341,
872,personas,71,nc0p000,18342,
872,",",19,fc,18343,
872,8,81,dn0000,18344,
872,días,83,nc0p000,18345,
872,y,88,cc,18346,
872,7,90,z0,18347,
872,noches,92,nc0p000,18348,
872,por,99,sp000,18349,
872,$,32,zm,18350,
872,"3,915",104,dn0000,18351,
872,pesos,110,zm,18352,
873,¡,0,faa,18353,
873,CDMX,1,np00000,18354,
873,a,6,sp000,18355,
873,Cartagena,8,np00000,18356,
873,–,18,fg,18357,
873,$,20,zm,18358,
873,"4,802",21,dn0000,18359,
873,!,26,fat,18360,
873,Opción,28,np00000,18361,
873,de,35,sp000,18362,
873,hotel,38,nc0s000,18363,
873,3,44,dn0000,18364,
873,estrellas,46,nc0p000,18365,
